"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"2194";"Mno, co si nejdřív zamést před vlastním prahem... Takhle nás vidí Evropa na západ od nás. Pamatujete ty hezké nápisy - Češi nekraďte tady? A o rozkradených miliardách co si krademe sami sobě ani nemluvě. A opravdu si myslíte, že všichni muslimové kradou, lžou a jsou líní? Řekněte, kolik jich znáte osobně?
";9501;"−1";69987483;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:29";"12.1.2015";"A150107_135359_domaci_fer"
"2195";"Nechci, ale kdyby tehdy vypatlanci nehlasovali pro vstup do EU, tak bychom teď todle nemuseli vůbec řešit, neboť by Bruxelles nemohl české vládě nic takového nařizovat.
";17882;"−1";69987481;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"15:29";"12.1.2015";"A150107_135359_domaci_fer"
"2196";"hloupost, ty ""kolonie"".
";22900;"0";69987476;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:29";"12.1.2015";"A150107_135359_domaci_fer"
"2197";"sebral jste mi to z klávesnice <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";76466;"0";69987471;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:29";"12.1.2015";"A150107_135359_domaci_fer"
"2198";"jasne SA, Katar ... si je domu nepusti, ale od nas se to ""ocekava"". Proste silenost <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile5.gif"" alt="":-("">
";22900;"0";69987464;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"15:28";"12.1.2015";"A150107_135359_domaci_fer"
"2199";"Aha, takže elity národa, které od nás ve velké odešly před politickým útlakem jsou naším exportem. Co se tady člověk nedoví
";33994;"0";69987457;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:28";"12.1.2015";"A150107_135359_domaci_fer"
"2200";"Ty isou semi kolonie USA. USA by měl jim kazat aby přijimal par uptchliků
";43024;"−1";69987450;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:28";"12.1.2015";"A150107_135359_domaci_fer"
"2201";"tady chces mit nekolik milionu syranu ?
";22900;"0";69987442;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:28";"12.1.2015";"A150107_135359_domaci_fer"
"2202";"jo, ale neverim tomu, ze az tam valka skonci, ze se vrati zpet domu ... . A odlifrovat zpet je nebudes moci, jelikoz to by bylo predce nehumanni, kdyz uz se jim tady bude libit .... , mesita v kazdem vetsim meste ...
";22900;"0";69987431;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";9;"15:27";"12.1.2015";"A150107_135359_domaci_fer"
"2203";"To je snad v pořádku, ne? Čím je mi člověk bližší, tím víc jsem ochoten obětovat na pomoc. A naopak. 
Takže nějaký Ahmed z Damašku je mi natolik ukradený, že mi nestojí ani za pětník.
";86106;"0";69987425;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:27";"12.1.2015";"A150107_135359_domaci_fer"
"2204";"se obavam ze vzdalenost v tomto pripade nehraje roli, ale ten argument zni logicky <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";57225;"0";69987420;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:27";"12.1.2015";"A150107_135359_domaci_fer"
"2205";"Každý Čech, který hlasoval pro vstup do EU, by měl dostat do své domácnosti povinně jednoho Syřana! <img class=""smiley"" src=""http://gidnes.cz/u/disk/nosmile1.gif"" alt="";-€"">
";17882;"−2";69987417;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";6;"15:27";"12.1.2015";"A150107_135359_domaci_fer"
"2206";"Jenže u dětí z nabouraného autobusu (ovšem, nevím, kde jste to sebral, s tím přetrhnutím) je velmi malá pravděpodobnost, že tu zůstanou a jejich druhá, případně třetí generace, jednou vyhodí do povětří třeba metro ve špičce.
";76466;"0";69987416;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"15:27";"12.1.2015";"A150107_135359_domaci_fer"
"2207";"podle me je pitomost srovnat poskytnuti docasneho azylu par stovkam uprchliku z valecne zony (i kdyz je otazka, zda by nesli umistit nekam blize k domovu) se socialnimi imigranty, kteri dostali obcanstvi a jejihz potomci delaji bordel v ghetech
";15156;"−2";69987130;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"15:13";"12.1.2015";"A150107_135359_domaci_fer"
"2208";"zase - mimo mísu. Bavíme se tu o nějakém dílčím problému (v tomto případě odpovědnost jedince za dění v jeho zemi) a vy přijdete s něčím úplně jiným
";30100;"−1";69987129;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:13";"12.1.2015";"A150107_135359_domaci_fer"
"2209";"6 milionů francouzů jsou muslimové <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";65855;"0";69987109;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"15:12";"12.1.2015";"A150107_135359_domaci_fer"
"2210";"zvláštní, také jsem pro pomoc těm více potřebným, jen si pod tím představuju nemocné a děti! <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";30100;"0";69987105;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:12";"12.1.2015";"A150107_135359_domaci_fer"
"2211";"Omlouvám se, již jsem to sem dnes jednou dával, ale tak úžasný text jsem skutečně dlouho dlouho nečetl. Velmi smutné a pravdivé čtení a analýza. Je vidět, že v tomto případě je pán profesionál skutečně se vším:
http://www.parlamentnilisty.cz/arena/politologove/-Analytik-Koller-o-muslimech-v-Evrope-Peceni-holubi-neletaji-do-huby-makat-se-nechce-Venceni-prasat-u-mesit-to-ne-Lode-s-imigranty-odtahnout-tam-odkud-vypluly-353900/diskuse
";76123;"0";69987104;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:12";"12.1.2015";"A150107_135359_domaci_fer"
"2212";"Ani náhodou, už se začínám bát o svá vnoučata, aby oni pak nemuseli jednou emigrovat před všemi těmi nepřízpůsobivými........jestli ovšem ještě bude kam...<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile5.gif"" alt="":-("">
";89672;"0";69987096;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";7;"15:12";"12.1.2015";"A150107_135359_domaci_fer"
"2213";"Krom jiného, proč nepřijmout uprchlíky z muslimských zemí je postoj  krále Saudské Árábie, která je samozřejmě muslimskou zemí a prohlásil, že uprchlíky ze Sýrie/Iráku na území SA nepřijme. Asi vědí proč. Jen ti naši a evropští politici se né a né ponaučit.<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaoff.gif"" alt=""Rv""><img class=""smiley"" src=""http://gidnes.cz/u/disk/nosmile1.gif"" alt="";-€"">
";85144;"0";69987091;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";6;"15:12";"12.1.2015";"A150107_135359_domaci_fer"
"2214";"Myslím,že Syřané patří do jiné,než evropské kultury,vytvořili by ghetto,kde by žili svým způsobem života v ""chudobě"" z dávek a milodarů
";39731;"0";69987088;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:11";"12.1.2015";"A150107_135359_domaci_fer"
"2215";"prumer je asi 8-10%, zase to neprehanej <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";22900;"0";69987087;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:11";"12.1.2015";"A150107_135359_domaci_fer"
"2216";"První den po letních prázdninách r. 2050 v 5. třídě jedné základní školy učitel kontroluje přítomnost žáků:
""Mustafa El Ekh Zeri.""
""Zde.""
""Achmed El Cabul.""
""Zde.""
Kadir Sel Ohlmi.""
""Zde.""
""Mohammed End Ahrha.""
""Zde.""
""Mi Cha Elves Ely.""
Ticho... ""Mi Cha Elves Ely?"" Nikdo se nehlásí... ""Ještě jednou - Mi Cha Elves Ely!"" V zadní lavici vstane chlapeček a pípne: ""To bych mohl být asi já, ale čte se to Michael Veselý.""
";21428;"0";69987085;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";7;"15:11";"12.1.2015";"A150107_135359_domaci_fer"
"2217";"to byla ironie <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)""> Chtěla jsem tím říci, že teroristické útoky muslimů v evropě mají na ""účtě"" mnohem méně obětí, než běžná kriminalita ""křesťanských"" starousedlíků s tou správnou evropskou kulturou.
";84165;"−1";69987062;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:10";"12.1.2015";"A150107_135359_domaci_fer"
"2218";"pokud ne, tak mohu rici:""je to jejich zeme, jejich rozhodnuti, Allah Akbar, In' s' Allah"". <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";22900;"0";69987052;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:09";"12.1.2015";"A150107_135359_domaci_fer"
"2219";"Systém, ve kterém je člověk vychován, je prostý fakt.
";86106;"0";69987042;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:09";"12.1.2015";"A150107_135359_domaci_fer"
"2220";"Zajimave je, coz jsem ani donedavna nevedel, ze ve chvili kdy Dansko zarazilo muslimskym  imigrantum pristup, tak v Dansku klesla kriminalita asi o 30%. 
PROC SE O TOM NEPISE !?
";22900;"0";69987036;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";12;"15:08";"12.1.2015";"A150107_135359_domaci_fer"
"2221";"Všem nepomůžete, kdybyste se, s odpuštěním, po.ral <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">.
";76466;"−1";69987027;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:08";"12.1.2015";"A150107_135359_domaci_fer"
"2222";"ti krestansti zlodeji a lupici jsou proste jen zlodeji a lupici, Vrazdeni z duvodu viry, je neco trochu jineho. Zajimave je, coz jsem ani nevedel, ze ve chvili kdy Dansko zarazilo imigrantum pristup, tak v dansku klesla kriminalita o 30%. PROC SE O TOM NEPISE !?
";22900;"0";69987026;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"15:08";"12.1.2015";"A150107_135359_domaci_fer"
"2223";"Současná (evropská) forma odmítání násilí je fatální chyba.
";86106;"0";69987024;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:08";"12.1.2015";"A150107_135359_domaci_fer"
"2224";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)""> to je opravdu otřesné, že se někteří Češi nestarají o své rodiče a nechávají je v hrozných podmínkách v LDN... <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/""> Například u muslimů to je naprosto nepřípustné...
";39265;"0";69987013;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:07";"12.1.2015";"A150107_135359_domaci_fer"
"2225";"to asi nemluvite o Syrii?
";15156;"0";69987004;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:07";"12.1.2015";"A150107_135359_domaci_fer"
"2226";"Najděte si údaje, kolik lidí zemřelo v důsledku teroristických útoků muslimů ve světě v loňském roce!
Umírají po tisících, zejména muslimové ve svých vlastech. Toho deb*la z košer obchodu, který zabil 5 lidí, sousedé popisují jako tichého, hodného, pobožného člověka, se kterým nikdy nebyly sousedské problémy<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";34488;"0";69987002;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";4;"15:07";"12.1.2015";"A150107_135359_domaci_fer"
"2227";"Ta nějak.
 Ale  stejně  by měli podepsat loajalitu ČR.
";42343;"0";69986994;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:06";"12.1.2015";"A150107_135359_domaci_fer"
"2228";"A kolik jsme si sem vzali např. Somálců, kteří byli také vyvražďováni a umírali hlady ve větší míře, než Syřané?
";76466;"0";69986992;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:06";"12.1.2015";"A150107_135359_domaci_fer"
"2229";"myslim si, ze oni dobre vedi jak by to dopadlo. Proto se referenda boji <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";22900;"0";69986991;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:06";"12.1.2015";"A150107_135359_domaci_fer"
"2230";"jj, hlavne to Audi, tim to dost zazdil
";22900;"0";69986982;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:06";"12.1.2015";"A150107_135359_domaci_fer"
"2231";"Jedině jako lidské štíty<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">.
";76613;"0";69986976;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:05";"12.1.2015";"A150107_135359_domaci_fer"
"2232";"je me jasne, ze u tebe to neni zpusobeno obavou o tuto zemi, ale spise tvoji zavisti, ze nekdo ma Audi a ty ne
";22900;"0";69986973;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"15:05";"12.1.2015";"A150107_135359_domaci_fer"
"2233";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)""> spíš byste si měl položit otázku, jestli oni budou ochotni přijmout Vás, kdybyste zdrhal...
";39265;"−1";69986971;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:05";"12.1.2015";"A150107_135359_domaci_fer"
"2234";"Zachování naší kultury rozhodně stavím nad libovolné množství cizích životů.
";86106;"0";69986970;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:05";"12.1.2015";"A150107_135359_domaci_fer"
"2235";"Ano USA a Británie jsou v pozadí.
 Ale  co my  s tím ?  
Budeme zase někomu dělat voly !?
";42343;"0";69986969;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:05";"12.1.2015";"A150107_135359_domaci_fer"
"2236";"ano, měli bychom pomáhat všem, které jste vyjmenoval... <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile2.gif"" alt="";-)"">
";39265;"0";69986962;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:04";"12.1.2015";"A150107_135359_domaci_fer"
"2237";"bohuzel osobne znam stejny pocet muslimu jako vy - zadneho <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";15156;"−1";69986959;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:04";"12.1.2015";"A150107_135359_domaci_fer"
"2238";"Jediné uprchlíky které jsem v budoucnu ochoten přijmout do ČR bude původní obyvatelstvo západní Evropy jako např. Francouzi , Angličané , Němci atd.... až budou zdrhat z vlastní země před mírumilovnými muslimy.
";93798;"0";69986954;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";14;"15:04";"12.1.2015";"A150107_135359_domaci_fer"
"2239";"myslim si, ze oni dobre vedi jak by to dopadlo. Proto se referenda boji
";22900;"0";69986953;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"15:04";"12.1.2015";"A150107_135359_domaci_fer"
"2240";"Máte naprosto nelogické argumenty, lidé, kteří se přistěhovali do USA, se museli postarat sami o sebe, to muslimští imigranti moc neumějí. Zkušenost ze západní Evropy ukázala, že se chovají, jak by pro ně zde měl být komunismus - každému podle jeho potřeb. A ještě si vynucují, aby se naše kultura přizpůsobovala jejich. <img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaoff.gif"" alt=""Rv"">
";93633;"0";69986949;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:04";"12.1.2015";"A150107_135359_domaci_fer"
"2241";"rozhodně si nemyslím, že lidé tehdy zachraňovali jen ty známé, sousedy atd.,  jak píšete.
Ta židovská rodina se samozřejmě nezachovala dobře, ale to přeci nic nemění na tom, že ta vaše se zachovala dobře, ne? Nebo to má být odrazující příklad k pomoci?
Ano, náš národ pomáhá hodně. Proto kritizuju ty, kteří pomáhat nechtějí :-)
";30100;"0";69986941;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:04";"12.1.2015";"A150107_135359_domaci_fer"
"2242";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)""> prosím, nějaké informace jsem Vám vyhledal: http://kurdove.ecn.cz/nabozenstvi.shtml
";39265;"0";69986930;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:04";"12.1.2015";"A150107_135359_domaci_fer"
"2243";"... a taky máme právo si nevybrat<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">.
";76613;"0";69986929;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:04";"12.1.2015";"A150107_135359_domaci_fer"
"2244";"Nikoli, vyšší množina jsou oni jako skupina bez rozdílu. Takže pomůžeme některé skupině a případně, pokud to bude nutné, a v jejím rámci matkám a dětem.
";12624;"0";69986926;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:03";"12.1.2015";"A150107_135359_domaci_fer"
"2245";"Děkuji za radu, udělal jsem to. V prohlášení z 30.11.2014 referendum propagujé. 11.1. 2015 už chce jen urchlíky před přijetím prověřovat. Předpokládám, že zítra už prohlásí jak se na ně těší, Tak si vyberte
";76826;"0";69986918;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:03";"12.1.2015";"A150107_135359_domaci_fer"
"2246";"Skutečnost, že máme  dost vlastních problémů už teď  neznamená, že  si musíme  přidělávat další problémy !
";42343;"0";69986916;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"15:03";"12.1.2015";"A150107_135359_domaci_fer"
"2247";"tak problém bude tedy spíše v tom Audi, než v tom cizím dítěti, ne?
";84165;"−1";69986914;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:03";"12.1.2015";"A150107_135359_domaci_fer"
"2248";"Kde je poptávka, tam je nabídka. A musulmani válčí rádi a pořád.<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";76613;"0";69986908;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:02";"12.1.2015";"A150107_135359_domaci_fer"
"2249";"V žádném případě... a jak na ČR budou nahlížet ostatní státy je mi úplně fuk.
";93911;"−1";69986903;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";8;"15:02";"12.1.2015";"A150107_135359_domaci_fer"
"2250";"no zrovna ted bojuji proti IS hlavne muslimove. A nejvetsi obeti teroristu byly v posledni dobe muslimske deti v pakistanu.
";15156;"−1";69986898;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:02";"12.1.2015";"A150107_135359_domaci_fer"
"2251";"Určitě  je před  námi  celá řada islámských ropných monarchií. Na rozdíl od  Evropanů se  na  své bohatsví ani nija nenadřeli.
A jestli máte  pocit, že u nás  nejsou žádné  problémy tak se zajděte  občas  podívat do  našich  LDN-ek. Je  to otřesné !
";42343;"0";69986885;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:01";"12.1.2015";"A150107_135359_domaci_fer"
"2252";"-lhaní a švindl je jejich základ kutury....a líní jsou až běda....
";80322;"−1";69986874;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"15:00";"12.1.2015";"A150107_135359_domaci_fer"
"2253";"Jenže útěkem z muslimského státu do dalšího muslimského, si zase tak moc nepomůžete, Krom toho že je to blíž. Já bych taky neutíkal na slovensko, kdybych měl konflikt se systémem. Jeto příliš blízko a příliš podobný systém. Jo a taky bych neutíkal na balkán, přesto že tam je už jiný systém a je to dál. Když už se stěhovat, tak za lepším, ne?
";18494;"0";69986855;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"14:59";"12.1.2015";"A150107_135359_domaci_fer"
"2254";"Já? <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""> Já jen reaguji na desítky příspěvků a jeden připlul před chvílí - nechci nic dát, sám mám málo ... A panu Javůrkovi přeji, aby jednou někdo neoznačil právě jeho za kus ... Je to poměrně snadné a stačí k tomu maličkost <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";9501;"−1";69986853;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"14:59";"12.1.2015";"A150107_135359_domaci_fer"
"2255";"Myšlenka o vymírání je pochopitelně v situaci kdy je v Evropě 15-20% nezaměstnaných pochopitelně totální nesmysl.
";29585;"0";69986834;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"14:59";"12.1.2015";"A150107_135359_domaci_fer"
"2256";"Správě říkáte většina. Těch hodných, normálních a ""bezpečných"" muslimů je z té miliardy většina než těch pošuků s bombou v gatích. A proč si ta většina nesrovná menšinu? 
A narovinu - radši ukrajinskou mafii (se kterou se většina obyčejných lidí do styku nedostane) než, byť jen jednoho, radikálního muslima, pro kterého není problém se odpálit ve škole, nemocnici, v metru nebo kdekoliv jinde.
";34488;"0";69986831;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"14:58";"12.1.2015";"A150107_135359_domaci_fer"
"2257";"Skutečně je to tak  a pro Vás možná i překvapivé. Ono ostatně dost dobře se žilo i Arménům v Cařihradě, panovník, sultán si pracovitých arménských křesťanů velmi vážil..., bohužel pak se to zvrtlo, když Turecká říše byla v koncích a bila hlava nehlava a hledala laciné řešení, kdo za to může... letos to bude 100 let od genocidy Arménů v dnešním Turecku.
";54715;"0";69987408;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:26";"12.1.2015";"A150107_135359_domaci_fer"
"2258";"Evropa tam muze posilat modre prilby, leky a potraviny, ale o ubytovani at se staraji regionalni bohate zeme, SA, Katar ... .
";22900;"0";69987398;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"15:26";"12.1.2015";"A150107_135359_domaci_fer"
"2259";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)""> Češi mne zase jednou překvapují... opravdu jsem nečekal, že se zvedne taková vlna nevole proti přijetí uprchlíků z válečných oblastí. Nechápu, proč bychom nemohli poskytnout azyl rodinám s dětmi, kterým někdo vybombardoval domy a které teď žijí ve stanech. Osobně je mi těchto lidí líto, zejména dětí, které za nic nemohou. Ta sobeckost a strach o vlastní plný talíř, který tady teď sleduji, je krátkozraký. Nikdo z nás neví, kdy se sám dostane do podobné situace a bude potřebovat pomoc jiných...
";39265;"−8";69987396;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";3;"15:26";"12.1.2015";"A150107_135359_domaci_fer"
"2260";"rozhodně ne všem - tady se bavíme o pár desítkách lidí.
";84165;"−1";69987395;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:26";"12.1.2015";"A150107_135359_domaci_fer"
"2261";"nejsem si zcela jist, jestli jen ten trvaly. Pokud ano, pak je to ok.
";15156;"0";69987393;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:26";"12.1.2015";"A150107_135359_domaci_fer"
"2262";"To je hodně k věci... Díky...<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^"">
";66142;"0";69987386;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:26";"12.1.2015";"A150107_135359_domaci_fer"
"2263";"ale v regionu Syrie jsou jine bohate zeme. Ja take napr.neocekavam od Kataru, ze posle penize Cesku, kdyz zde mame povoden a pod. ... . Francouzskym/nemeckym/polskym ... ceskym detem rad poslu par korun, ale o syrske nestastniky se maji zajimat zeme stredniho a dalneho vychodu
";22900;"0";69987373;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";10;"15:25";"12.1.2015";"A150107_135359_domaci_fer"
"2264";"a já myslím, že bychom se měli sami před sebou stydět, pokud odmítneme pomoci pár desítkám běženců, protože nějakej ""magor"", který je možná stejné víry jako oni, v Paříži střílel. Tou tolik opěvovanou křesťanskou kulturou by totiž měla být a ve svobodné zemi, jako je Francie tomu tak je,  hlavně tolerance, pomoc a žádná kolektivní vina.
";84165;"−4";69987360;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";2;"15:24";"12.1.2015";"A150107_135359_domaci_fer"
"2265";"Malá země jako naše nemůže poskytnout ochranu všem ženám a dětem z míst válečných konfliktů. 
Stačí, když posíláme pomoc... a to finanční, materiální a pomoc různých záchranářů poskytujeme - procentově podle počtu obyvatel - největší na celém světě.
";93633;"0";69987356;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:24";"12.1.2015";"A150107_135359_domaci_fer"
"2266";"Nechlubím se, jenom konstatuji. 
A vůbec netuším, co by na tom mělo být špatného.
";86106;"0";69987354;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:24";"12.1.2015";"A150107_135359_domaci_fer"
"2267";"Od nás utíkali i takoví, kteří se cítili nedoceněni a po roce 1989 se potichu vraceli jako spráskaní psi, ale se zkušenostmi, které my jsme neměli a zpočátku se jim i dařilo. Znám několik takových případů.
";66372;"0";69987352;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:24";"12.1.2015";"A150107_135359_domaci_fer"
"2268";"za jednoho muslime z EU co jede podpořit IS bez možnosti návratu přijme Evropa jednoho syrského uprchlíka. Ideální
";43610;"0";69987348;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:24";"12.1.2015";"A150107_135359_domaci_fer"
"2269";"ja vim, ale porad to musim brat tak, ze je to jejich zeme ... a je na nich zda me tam pusti ci nikoli <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile5.gif"" alt="":-("">
";22900;"0";69987341;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:23";"12.1.2015";"A150107_135359_domaci_fer"
"2270";"A proč zrovna Sýrie? Můžeme pomáhat ukrajincům, lidem z afriky, kde je hladomor a epidemie, vraždí se v jižní americe, v asii, všude možně. Řada z těch lidí je křesťanů, jsou nám blíže.. Nebo je snad utrpení dítěte, kterému zemřeli rodiče na ebolu nižší? Proč nepomůžeme jemu?
";67528;"0";69987338;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:23";"12.1.2015";"A150107_135359_domaci_fer"
"2271";"Tady se ale řeší trvalý azyl.
";31508;"0";69987337;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";0;"15:23";"12.1.2015";"A150107_135359_domaci_fer"
"2272";"Se poučujeme a žádné muslimy nechceme. I to je poučení z Paříže.
";54715;"0";69987321;"PRO A PROTI: Mělo by Česko přijmout uprchlíky ze Sýrie?";1;"15:22";"12.1.2015";"A150107_135359_domaci_fer"
