"";"date";"tag";"time";"article_name";"main";"article_id"
"2079";"2015-09-06";"Bohuslav Sobotka";"13:35";"Chovanec: Èesko je pouze tranzitní zemì, azyl chce jen šedesát Syøanù";0;"A150906_113412_domaci_fer"
"2080";"2015-09-06";"Milan Chovanec";"13:35";"Chovanec: Èesko je pouze tranzitní zemì, azyl chce jen šedesát Syøanù";0;"A150906_113412_domaci_fer"
"2101";"2015-09-04";"Pøíliv uprchlíkù do Evropy";"12:08";"Èlun byl pøetíenı, pašerák prchl. Ajlanùv otec promluvil o ztrátì synù";1;"A150904_114143_zahranicni_ert"
"2102";"2015-09-04";"Uprchlíci";"12:08";"Èlun byl pøetíenı, pašerák prchl. Ajlanùv otec promluvil o ztrátì synù";0;"A150904_114143_zahranicni_ert"
"2113";"2015-09-06";"Pøíliv uprchlíkù do Evropy";"19:59";"Uprchlíkùm musíme pomoct, bez ohledu na víru, souhlasí faráøi s papeem";1;"A150906_152521_domaci_fer"
"2114";"2015-09-06";"Pape František";"19:59";"Uprchlíkùm musíme pomoct, bez ohledu na víru, souhlasí faráøi s papeem";0;"A150906_152521_domaci_fer"
"2115";"2015-09-06";"Pøíliv uprchlíkù do Evropy";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";1;"A150906_113220_zahranicni_aba"
"2116";"2015-09-06";"Auto-moto";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2117";"2015-09-06";"Bydlení";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2118";"2015-09-06";"Dìti";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2119";"2015-09-06";"Evropa";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2120";"2015-09-06";"hraèky";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2121";"2015-09-06";"Nehody";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2122";"2015-09-06";"Pape";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2123";"2015-09-06";"Svìt";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2124";"2015-09-06";"Uprchlíci";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2125";"2015-09-06";"Zajímavosti";"12:16";"Do Nìmecka míøí dalších 10 tisíc migrantù, Merkelová èelí kritice";0;"A150906_113220_zahranicni_aba"
"2173";"2015-09-21";"Pøíliv uprchlíkù do Evropy";"04:25";"Cestou pøes kukuøièné pole. Jdeme za nadìjí, shodnou se uprchlíci";1;"A150920_152803_zahranicni_aba"
"2174";"2015-09-21";"Svìt";"04:25";"Cestou pøes kukuøièné pole. Jdeme za nadìjí, shodnou se uprchlíci";0;"A150920_152803_zahranicni_aba"
"2175";"2015-09-21";"Uprchlíci";"04:25";"Cestou pøes kukuøièné pole. Jdeme za nadìjí, shodnou se uprchlíci";0;"A150920_152803_zahranicni_aba"
"2258";"2015-09-23";"Pøíliv uprchlíkù do Evropy";"16:27";"Nìmci ubytují uprchlíky v Dachau, Rakušan nabízí Fritzlùv dùm hrùzy";1;"A150923_162856_zahranicni_aha"
"2259";"2015-09-23";"Koncentraèní tábor";"16:27";"Nìmci ubytují uprchlíky v Dachau, Rakušan nabízí Fritzlùv dùm hrùzy";0;"A150923_162856_zahranicni_aha"
"2264";"2015-09-23";"Pøíliv uprchlíkù do Evropy";"17:17";"Bìenci, kvóty a ochrana hranic. V Bruselu zaèal uprchlickı summit";1;"A150923_165954_zahranicni_mlb"
"2265";"2015-09-23";"Evropa";"17:17";"Bìenci, kvóty a ochrana hranic. V Bruselu zaèal uprchlickı summit";0;"A150923_165954_zahranicni_mlb"
"2266";"2015-09-23";"Evropská komise";"17:17";"Bìenci, kvóty a ochrana hranic. V Bruselu zaèal uprchlickı summit";0;"A150923_165954_zahranicni_mlb"
"2267";"2015-09-23";"Evropská rada";"17:17";"Bìenci, kvóty a ochrana hranic. V Bruselu zaèal uprchlickı summit";0;"A150923_165954_zahranicni_mlb"
"2268";"2015-09-23";"Evropská unie";"17:17";"Bìenci, kvóty a ochrana hranic. V Bruselu zaèal uprchlickı summit";0;"A150923_165954_zahranicni_mlb"
"2269";"2015-09-23";"Jean-Claude Juncker";"17:17";"Bìenci, kvóty a ochrana hranic. V Bruselu zaèal uprchlickı summit";0;"A150923_165954_zahranicni_mlb"
"2270";"2015-09-23";"Uprchlíci";"17:17";"Bìenci, kvóty a ochrana hranic. V Bruselu zaèal uprchlickı summit";0;"A150923_165954_zahranicni_mlb"
"2272";"2015-09-23";"Pøíliv uprchlíkù do Evropy";"16:36";"Armáda kvùli uprchlíkùm nacvièuje stavbu humanitárního tábora v Libavé";1;"A150923_163504_domaci_fer"
"2273";"2015-09-23";"Armáda Èeské republiky";"16:36";"Armáda kvùli uprchlíkùm nacvièuje stavbu humanitárního tábora v Libavé";0;"A150923_163504_domaci_fer"
"2274";"2015-09-23";"Martin Stropnickı";"16:36";"Armáda kvùli uprchlíkùm nacvièuje stavbu humanitárního tábora v Libavé";0;"A150923_163504_domaci_fer"
"2320";"2015-09-24";"Pøíliv uprchlíkù do Evropy";"01:43";"Evropa pošle do táborù u Sırie miliardy, zbuduje uprchlické hotspoty";1;"A150924_014515_zahranicni_aha"
"2321";"2015-09-24";"Donald Tusk";"01:43";"Evropa pošle do táborù u Sırie miliardy, zbuduje uprchlické hotspoty";0;"A150924_014515_zahranicni_aha"
"2322";"2015-09-24";"Evropa";"01:43";"Evropa pošle do táborù u Sırie miliardy, zbuduje uprchlické hotspoty";0;"A150924_014515_zahranicni_aha"
"2323";"2015-09-24";"Evropská unie";"01:43";"Evropa pošle do táborù u Sırie miliardy, zbuduje uprchlické hotspoty";0;"A150924_014515_zahranicni_aha"
"2324";"2015-09-24";"Uprchlíci";"01:43";"Evropa pošle do táborù u Sırie miliardy, zbuduje uprchlické hotspoty";0;"A150924_014515_zahranicni_aha"
"2348";"2015-09-24";"Pøíliv uprchlíkù do Evropy";"09:28";"Chorvati kvùli pøílivu uprchlíkù zakázali srbskım autùm vjezd do zemì";1;"A150924_093025_zahranicni_aha"
"2349";"2015-09-24";"Evropa";"09:28";"Chorvati kvùli pøílivu uprchlíkù zakázali srbskım autùm vjezd do zemì";0;"A150924_093025_zahranicni_aha"
"2350";"2015-09-24";"Hranièní pøechod";"09:28";"Chorvati kvùli pøílivu uprchlíkù zakázali srbskım autùm vjezd do zemì";0;"A150924_093025_zahranicni_aha"
"2351";"2015-09-24";"kamion";"09:28";"Chorvati kvùli pøílivu uprchlíkù zakázali srbskım autùm vjezd do zemì";0;"A150924_093025_zahranicni_aha"
"2352";"2015-09-24";"Uprchlíci";"09:28";"Chorvati kvùli pøílivu uprchlíkù zakázali srbskım autùm vjezd do zemì";0;"A150924_093025_zahranicni_aha"
"2357";"2015-09-24";"Èesko";"09:16";"Chovanec: Nemùeme tady dret za nohu Syøana, kterı tu nechce bıt";0;"A150924_091809_domaci_kop"
"2358";"2015-09-24";"Domácí politika";"09:16";"Chovanec: Nemùeme tady dret za nohu Syøana, kterı tu nechce bıt";0;"A150924_091809_domaci_kop"
"2359";"2015-09-24";"Evropa";"09:16";"Chovanec: Nemùeme tady dret za nohu Syøana, kterı tu nechce bıt";0;"A150924_091809_domaci_kop"
"2360";"2015-09-24";"Milan Chovanec";"09:16";"Chovanec: Nemùeme tady dret za nohu Syøana, kterı tu nechce bıt";0;"A150924_091809_domaci_kop"
"2361";"2015-09-24";"Uprchlíci";"09:16";"Chovanec: Nemùeme tady dret za nohu Syøana, kterı tu nechce bıt";0;"A150924_091809_domaci_kop"
"2378";"2015-09-24";"Pøíliv uprchlíkù do Evropy";"12:27";"Dobrovolníci, hlaste se! Církev spustila databázi na pomoc uprchlíkùm";1;"A150924_121043_domaci_ane"
"2379";"2015-09-24";"Církev";"12:27";"Dobrovolníci, hlaste se! Církev spustila databázi na pomoc uprchlíkùm";0;"A150924_121043_domaci_ane"
"2386";"2015-09-21";"Pøíliv uprchlíkù do Evropy";"12:34";"Maïaøi kvùli pøílivu uprchlíkù schválili nasazení armády u hranic";1;"A150921_122415_zahranicni_ert"
"2387";"2015-09-21";"Angela Merkelová";"12:34";"Maïaøi kvùli pøílivu uprchlíkù schválili nasazení armády u hranic";0;"A150921_122415_zahranicni_ert"
"2388";"2015-09-21";"Evropská komise";"12:34";"Maïaøi kvùli pøílivu uprchlíkù schválili nasazení armády u hranic";0;"A150921_122415_zahranicni_ert"
"2389";"2015-09-21";"Evropská unie";"12:34";"Maïaøi kvùli pøílivu uprchlíkù schválili nasazení armády u hranic";0;"A150921_122415_zahranicni_ert"
"2390";"2015-09-21";"Svìt";"12:34";"Maïaøi kvùli pøílivu uprchlíkù schválili nasazení armády u hranic";0;"A150921_122415_zahranicni_ert"
"2391";"2015-09-21";"Uprchlíci";"12:34";"Maïaøi kvùli pøílivu uprchlíkù schválili nasazení armády u hranic";0;"A150921_122415_zahranicni_ert"
"2398";"2015-09-21";"Pøíliv uprchlíkù do Evropy";"19:34";"Rakouští taxikáøi èekají u hranic na migranty, do Vídnì jezdí za 4 000";1;"A150921_173208_zahranicni_aha"
"2399";"2015-09-21";"Evropa";"19:34";"Rakouští taxikáøi èekají u hranic na migranty, do Vídnì jezdí za 4 000";0;"A150921_173208_zahranicni_aha"
"2400";"2015-09-21";"Hranièní pøechod";"19:34";"Rakouští taxikáøi èekají u hranic na migranty, do Vídnì jezdí za 4 000";0;"A150921_173208_zahranicni_aha"
"2401";"2015-09-21";"Krimi / Èerná kronika ";"19:34";"Rakouští taxikáøi èekají u hranic na migranty, do Vídnì jezdí za 4 000";0;"A150921_173208_zahranicni_aha"
"2402";"2015-09-21";"Svìt";"19:34";"Rakouští taxikáøi èekají u hranic na migranty, do Vídnì jezdí za 4 000";0;"A150921_173208_zahranicni_aha"
"2403";"2015-09-21";"Uprchlíci";"19:34";"Rakouští taxikáøi èekají u hranic na migranty, do Vídnì jezdí za 4 000";0;"A150921_173208_zahranicni_aha"
"2525";"2015-09-23";"Pøíliv uprchlíkù do Evropy";"12:30";"Slováci podají alobu kvùli kvótám. Odmítáme diktát, høímá Fico";1;"A150923_122246_zahranicni_mlb"
"2526";"2015-09-23";"Evropa";"12:30";"Slováci podají alobu kvùli kvótám. Odmítáme diktát, høímá Fico";0;"A150923_122246_zahranicni_mlb"
"2527";"2015-09-23";"Robert Fico";"12:30";"Slováci podají alobu kvùli kvótám. Odmítáme diktát, høímá Fico";0;"A150923_122246_zahranicni_mlb"
"2528";"2015-09-23";"Uprchlíci";"12:30";"Slováci podají alobu kvùli kvótám. Odmítáme diktát, høímá Fico";0;"A150923_122246_zahranicni_mlb"
"2529";"2015-09-23";"Pøíliv uprchlíkù do Evropy";"09:49";"Polskı tisk chválí pøijetí kvót. Nìmci vyhráli blitzkrieg, píší Slováci";1;"A150923_094801_zahranicni_mlb"
"2530";"2015-09-23";"Blitzkrieg";"09:49";"Polskı tisk chválí pøijetí kvót. Nìmci vyhráli blitzkrieg, píší Slováci";0;"A150923_094801_zahranicni_mlb"
"2531";"2015-09-23";"Milan Chovanec";"09:49";"Polskı tisk chválí pøijetí kvót. Nìmci vyhráli blitzkrieg, píší Slováci";0;"A150923_094801_zahranicni_mlb"
"2565";"2015-09-23";"Pøíliv uprchlíkù do Evropy";"14:53";"Uprchlíci na Balkánì nocují v zemi nikoho, ustlali si i na høbitovì";1;"A150923_145445_zahranicni_aha"
"2566";"2015-09-23";"Evropa";"14:53";"Uprchlíci na Balkánì nocují v zemi nikoho, ustlali si i na høbitovì";0;"A150923_145445_zahranicni_aha"
"2567";"2015-09-23";"høbitov";"14:53";"Uprchlíci na Balkánì nocují v zemi nikoho, ustlali si i na høbitovì";0;"A150923_145445_zahranicni_aha"
"2568";"2015-09-23";"Uprchlíci";"14:53";"Uprchlíci na Balkánì nocují v zemi nikoho, ustlali si i na høbitovì";0;"A150923_145445_zahranicni_aha"
"2569";"2015-09-22";"Pøíliv uprchlíkù do Evropy";"00:01";"PØEHLEDNÌ: Válka, neinformovanost i poèasí. Co iví uprchlickou krizí?";1;"A150921_133314_zahranicni_ert"
"2570";"2015-09-22";"Svìt";"00:01";"PØEHLEDNÌ: Válka, neinformovanost i poèasí. Co iví uprchlickou krizí?";0;"A150921_133314_zahranicni_ert"
"2571";"2015-09-22";"Uprchlíci";"00:01";"PØEHLEDNÌ: Válka, neinformovanost i poèasí. Co iví uprchlickou krizí?";0;"A150921_133314_zahranicni_ert"
"2581";"2015-09-23";"Pøíliv uprchlíkù do Evropy";"09:46";"Syrskı uprchlík: Chápu vás. Pøece si jen tak nepustíte cizince do domu";1;"A150921_115442_zahranicni_aba"
"2582";"2015-09-23";"Hranièní pøechod";"09:46";"Syrskı uprchlík: Chápu vás. Pøece si jen tak nepustíte cizince do domu";0;"A150921_115442_zahranicni_aba"
"2583";"2015-09-23";"Islámskı stát";"09:46";"Syrskı uprchlík: Chápu vás. Pøece si jen tak nepustíte cizince do domu";0;"A150921_115442_zahranicni_aba"
"2608";"2015-09-22";"Pøíliv uprchlíkù do Evropy";"10:47";"Uprchlickı chaos v Evropì zaehla Merkelová, míní chorvatská prezidentka";1;"A150922_104215_zahranicni_ert"
"2609";"2015-09-22";"Uprchlíci";"10:47";"Uprchlickı chaos v Evropì zaehla Merkelová, míní chorvatská prezidentka";0;"A150922_104215_zahranicni_ert"
"2641";"2015-09-22";"Svìt";"15:02";"Syøan podraenı kameramankou bojoval za islamisty, tvrdí Kurdové";0;"A150922_141445_zahranicni_ert"
"2642";"2015-09-22";"Uprchlíci";"15:02";"Syøan podraenı kameramankou bojoval za islamisty, tvrdí Kurdové";0;"A150922_141445_zahranicni_ert"
"2669";"2015-09-22";"Pøíliv uprchlíkù do Evropy";"19:29";"Uprchlíci jezdí k nìmecké hranici bez lístku, Rakušané je vozí zdarma";1;"A150922_134124_zahranicni_aba"
"2670";"2015-09-22";"Evropa";"19:29";"Uprchlíci jezdí k nìmecké hranici bez lístku, Rakušané je vozí zdarma";0;"A150922_134124_zahranicni_aba"
"2671";"2015-09-22";"Uprchlíci";"19:29";"Uprchlíci jezdí k nìmecké hranici bez lístku, Rakušané je vozí zdarma";0;"A150922_134124_zahranicni_aba"
"2675";"2015-09-22";"Evropa";"20:19";"Hrad po akci „exkremistù“ uvauje o bezpeènostních rámech u vstupù";0;"A150922_202055_domaci_lve"
"2676";"2015-09-22";"Miloš Zeman";"20:19";"Hrad po akci „exkremistù“ uvauje o bezpeènostních rámech u vstupù";0;"A150922_202055_domaci_lve"
"2677";"2015-09-22";"Praha";"20:19";"Hrad po akci „exkremistù“ uvauje o bezpeènostních rámech u vstupù";0;"A150922_202055_domaci_lve"
"2678";"2015-09-22";"Uprchlíci";"20:19";"Hrad po akci „exkremistù“ uvauje o bezpeènostních rámech u vstupù";0;"A150922_202055_domaci_lve"
"2679";"2015-09-22";"Zajímavosti";"20:19";"Hrad po akci „exkremistù“ uvauje o bezpeènostních rámech u vstupù";0;"A150922_202055_domaci_lve"
"2680";"2015-09-22";"Ztohoven";"20:19";"Hrad po akci „exkremistù“ uvauje o bezpeènostních rámech u vstupù";0;"A150922_202055_domaci_lve"
"2726";"2015-09-22";"Domácí politika";"21:11";"Premiéøi jsou víc ne ministøi, doufá Zeman ve zrušení kvót pro uprchlíky";0;"A150922_210910_zahranicni_kha"
"2727";"2015-09-22";"Evropská rada";"21:11";"Premiéøi jsou víc ne ministøi, doufá Zeman ve zrušení kvót pro uprchlíky";0;"A150922_210910_zahranicni_kha"
"2728";"2015-09-22";"Evropská unie";"21:11";"Premiéøi jsou víc ne ministøi, doufá Zeman ve zrušení kvót pro uprchlíky";0;"A150922_210910_zahranicni_kha"
"2729";"2015-09-22";"Miloš Zeman";"21:11";"Premiéøi jsou víc ne ministøi, doufá Zeman ve zrušení kvót pro uprchlíky";0;"A150922_210910_zahranicni_kha"
"2730";"2015-09-22";"Svìt";"21:11";"Premiéøi jsou víc ne ministøi, doufá Zeman ve zrušení kvót pro uprchlíky";0;"A150922_210910_zahranicni_kha"
"2731";"2015-09-22";"Uprchlíci";"21:11";"Premiéøi jsou víc ne ministøi, doufá Zeman ve zrušení kvót pro uprchlíky";0;"A150922_210910_zahranicni_kha"
"2783";"2015-09-18";"Pøíliv uprchlíkù do Evropy";"06:44";"Maïaøi vyhlásili krizovı stav u hranic s Chorvatskem, vyslali i vojáky";1;"A150918_064142_zahranicni_san"
"2784";"2015-09-18";"Evropa";"06:44";"Maïaøi vyhlásili krizovı stav u hranic s Chorvatskem, vyslali i vojáky";0;"A150918_064142_zahranicni_san"
"2785";"2015-09-18";"Hranièní pøechod";"06:44";"Maïaøi vyhlásili krizovı stav u hranic s Chorvatskem, vyslali i vojáky";0;"A150918_064142_zahranicni_san"
"2786";"2015-09-18";"Krimi / Èerná kronika ";"06:44";"Maïaøi vyhlásili krizovı stav u hranic s Chorvatskem, vyslali i vojáky";0;"A150918_064142_zahranicni_san"
"2787";"2015-09-18";"Uprchlíci";"06:44";"Maïaøi vyhlásili krizovı stav u hranic s Chorvatskem, vyslali i vojáky";0;"A150918_064142_zahranicni_san"
"2788";"2015-09-18";"Pøíliv uprchlíkù do Evropy";"18:49";"Neprojdete! Maïarskı starosta natoèil akèní film, aby zapudil uprchlíky";1;"A150918_152526_zahranicni_fer"
"2789";"2015-09-18";"Maïarsko";"18:49";"Neprojdete! Maïarskı starosta natoèil akèní film, aby zapudil uprchlíky";0;"A150918_152526_zahranicni_fer"
"2790";"2015-09-18";"Uprchlíci";"18:49";"Neprojdete! Maïarskı starosta natoèil akèní film, aby zapudil uprchlíky";0;"A150918_152526_zahranicni_fer"
"2804";"2015-09-18";"Pøíliv uprchlíkù do Evropy";"14:31";"Bruselu plot na hranicích Schengenu nevadí. Øešení to ale není, varuje";1;"A150918_141835_zahranicni_ert"
"2805";"2015-09-18";"Evropa";"14:31";"Bruselu plot na hranicích Schengenu nevadí. Øešení to ale není, varuje";0;"A150918_141835_zahranicni_ert"
"2806";"2015-09-18";"Evropská komise";"14:31";"Bruselu plot na hranicích Schengenu nevadí. Øešení to ale není, varuje";0;"A150918_141835_zahranicni_ert"
"2807";"2015-09-18";"Islámskı stát";"14:31";"Bruselu plot na hranicích Schengenu nevadí. Øešení to ale není, varuje";0;"A150918_141835_zahranicni_ert"
"2808";"2015-09-18";"Krimi / Èerná kronika ";"14:31";"Bruselu plot na hranicích Schengenu nevadí. Øešení to ale není, varuje";0;"A150918_141835_zahranicni_ert"
"2809";"2015-09-18";"Uprchlíci";"14:31";"Bruselu plot na hranicích Schengenu nevadí. Øešení to ale není, varuje";0;"A150918_141835_zahranicni_ert"
"2828";"2015-09-19";"ZDRAVÍ";"00:02";"Vracejí se nemoci našich prababièek. Pøibylo èerného kašle i spalnièek";1;"A150918_223507_domaci_jkk"
"2829";"2015-09-19";"Zdraví - kategorie";"00:02";"Vracejí se nemoci našich prababièek. Pøibylo èerného kašle i spalnièek";1;"A150918_223507_domaci_jkk"
"2830";"2015-09-19";"Èesko";"00:02";"Vracejí se nemoci našich prababièek. Pøibylo èerného kašle i spalnièek";0;"A150918_223507_domaci_jkk"
"2831";"2015-09-19";"Kašel";"00:02";"Vracejí se nemoci našich prababièek. Pøibylo èerného kašle i spalnièek";0;"A150918_223507_domaci_jkk"
"2832";"2015-09-19";"Oèkování";"00:02";"Vracejí se nemoci našich prababièek. Pøibylo èerného kašle i spalnièek";0;"A150918_223507_domaci_jkk"
"2833";"2015-09-19";"Uprchlíci";"00:02";"Vracejí se nemoci našich prababièek. Pøibylo èerného kašle i spalnièek";0;"A150918_223507_domaci_jkk"
"2834";"2015-09-19";"Zdraví";"00:02";"Vracejí se nemoci našich prababièek. Pøibylo èerného kašle i spalnièek";0;"A150918_223507_domaci_jkk"
"2835";"2015-09-18";"Pøíliv uprchlíkù do Evropy";"20:09";"Pryè z Chorvatska. Autobusy s uprchlíky ucpaly pøechod do Maïarska";1;"A150918_184645_zahranicni_jj"
"2836";"2015-09-18";"Hranièní pøechod";"20:09";"Pryè z Chorvatska. Autobusy s uprchlíky ucpaly pøechod do Maïarska";0;"A150918_184645_zahranicni_jj"
"2837";"2015-09-18";"Uprchlíci";"20:09";"Pryè z Chorvatska. Autobusy s uprchlíky ucpaly pøechod do Maïarska";0;"A150918_184645_zahranicni_jj"
"2905";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"08:27";"Chorvatsko naplno zasáhla vlna uprchlíkù, na hranicích panuje chaos";1;"A150917_082528_zahranicni_san"
"2906";"2015-09-17";"Evropa";"08:27";"Chorvatsko naplno zasáhla vlna uprchlíkù, na hranicích panuje chaos";0;"A150917_082528_zahranicni_san"
"2907";"2015-09-17";"Evropská unie";"08:27";"Chorvatsko naplno zasáhla vlna uprchlíkù, na hranicích panuje chaos";0;"A150917_082528_zahranicni_san"
"2908";"2015-09-17";"Krimi / Èerná kronika ";"08:27";"Chorvatsko naplno zasáhla vlna uprchlíkù, na hranicích panuje chaos";0;"A150917_082528_zahranicni_san"
"2909";"2015-09-17";"Uprchlíci";"08:27";"Chorvatsko naplno zasáhla vlna uprchlíkù, na hranicích panuje chaos";0;"A150917_082528_zahranicni_san"
"2910";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"12:50";"Rozpad Schengenu i špatnı signál pro ÈR, míní o kontrolách hranic politici";1;"A150917_125221_budejovice-zpravy_hro"
"2911";"2015-09-17";"Bohuslav Sobotka";"12:50";"Rozpad Schengenu i špatnı signál pro ÈR, míní o kontrolách hranic politici";0;"A150917_125221_budejovice-zpravy_hro"
"2912";"2015-09-17";"Èesko";"12:50";"Rozpad Schengenu i špatnı signál pro ÈR, míní o kontrolách hranic politici";0;"A150917_125221_budejovice-zpravy_hro"
"2913";"2015-09-17";"Even Tošenovskı";"12:50";"Rozpad Schengenu i špatnı signál pro ÈR, míní o kontrolách hranic politici";0;"A150917_125221_budejovice-zpravy_hro"
"2914";"2015-09-17";"Krimi / Èerná kronika ";"12:50";"Rozpad Schengenu i špatnı signál pro ÈR, míní o kontrolách hranic politici";0;"A150917_125221_budejovice-zpravy_hro"
"2915";"2015-09-17";"ODS";"12:50";"Rozpad Schengenu i špatnı signál pro ÈR, míní o kontrolách hranic politici";0;"A150917_125221_budejovice-zpravy_hro"
"2916";"2015-09-17";"Praha";"12:50";"Rozpad Schengenu i špatnı signál pro ÈR, míní o kontrolách hranic politici";0;"A150917_125221_budejovice-zpravy_hro"
"2931";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"07:50";"Jakmile se z islámu stane politika, je nepøijatelnı, shodli se v duelu poslanci";1;"A150916_123146_domaci_fer"
"2932";"2015-09-17";"Evropská komise";"07:50";"Jakmile se z islámu stane politika, je nepøijatelnı, shodli se v duelu poslanci";0;"A150916_123146_domaci_fer"
"2933";"2015-09-17";"Hnutí Úsvit";"07:50";"Jakmile se z islámu stane politika, je nepøijatelnı, shodli se v duelu poslanci";0;"A150916_123146_domaci_fer"
"2934";"2015-09-17";"Islám";"07:50";"Jakmile se z islámu stane politika, je nepøijatelnı, shodli se v duelu poslanci";0;"A150916_123146_domaci_fer"
"2935";"2015-09-17";"KDU-ÈSL";"07:50";"Jakmile se z islámu stane politika, je nepøijatelnı, shodli se v duelu poslanci";0;"A150916_123146_domaci_fer"
"2936";"2015-09-17";"Marek Èernoch";"07:50";"Jakmile se z islámu stane politika, je nepøijatelnı, shodli se v duelu poslanci";0;"A150916_123146_domaci_fer"
"2937";"2015-09-17";"Pavel Bìlobrádek";"07:50";"Jakmile se z islámu stane politika, je nepøijatelnı, shodli se v duelu poslanci";0;"A150916_123146_domaci_fer"
"2938";"2015-09-17";"Uprchlíci";"07:50";"Jakmile se z islámu stane politika, je nepøijatelnı, shodli se v duelu poslanci";0;"A150916_123146_domaci_fer"
"2955";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";1;"A150917_161422_usti-zpravy_alh"
"2956";"2015-09-17";"Ústeckı kraj";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";1;"A150917_161422_usti-zpravy_alh"
"2957";"2015-09-17";"Ústí nad Labem";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";1;"A150917_161422_usti-zpravy_alh"
"2958";"2015-09-17";"Èesko";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";0;"A150917_161422_usti-zpravy_alh"
"2959";"2015-09-17";"Dálnice D8";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";0;"A150917_161422_usti-zpravy_alh"
"2960";"2015-09-17";"Hranièní pøechod";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";0;"A150917_161422_usti-zpravy_alh"
"2961";"2015-09-17";"Krimi / Èerná kronika ";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";0;"A150917_161422_usti-zpravy_alh"
"2962";"2015-09-17";"Praha";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";0;"A150917_161422_usti-zpravy_alh"
"2963";"2015-09-17";"Uprchlíci";"16:32";"Kontrolami na dálnici do Dráïan Nìmci monitorují nové migraèní trasy";0;"A150917_161422_usti-zpravy_alh"
"2987";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"09:50";"Nìmecko zavedlo na cestì do Dráïan hranièní kontroly, bojí se pøevadìèù";1;"A150917_095213_domaci_hro"
"2988";"2015-09-17";"ÈSSD";"09:50";"Nìmecko zavedlo na cestì do Dráïan hranièní kontroly, bojí se pøevadìèù";0;"A150917_095213_domaci_hro"
"2989";"2015-09-17";"Evropa";"09:50";"Nìmecko zavedlo na cestì do Dráïan hranièní kontroly, bojí se pøevadìèù";0;"A150917_095213_domaci_hro"
"2990";"2015-09-17";"Krimi / Èerná kronika ";"09:50";"Nìmecko zavedlo na cestì do Dráïan hranièní kontroly, bojí se pøevadìèù";0;"A150917_095213_domaci_hro"
"2991";"2015-09-17";"Milan Chovanec";"09:50";"Nìmecko zavedlo na cestì do Dráïan hranièní kontroly, bojí se pøevadìèù";0;"A150917_095213_domaci_hro"
"2992";"2015-09-17";"Uprchlíci";"09:50";"Nìmecko zavedlo na cestì do Dráïan hranièní kontroly, bojí se pøevadìèù";0;"A150917_095213_domaci_hro"
"2997";"2015-09-21";"Pøíliv uprchlíkù do Evropy";"10:44";"Kvóty u jednou selhaly, píše ÈR v analıze. ádá po EU vysvìtlení návrhu";1;"A150921_103818_domaci_jpl"
"2998";"2015-09-21";"Evropská unie";"10:44";"Kvóty u jednou selhaly, píše ÈR v analıze. ádá po EU vysvìtlení návrhu";0;"A150921_103818_domaci_jpl"
"2999";"2015-09-21";"Milan Chovanec";"10:44";"Kvóty u jednou selhaly, píše ÈR v analıze. ádá po EU vysvìtlení návrhu";0;"A150921_103818_domaci_jpl"
"3048";"2015-09-21";"Pøíliv uprchlíkù do Evropy";"12:23";"Bìenci házeli na policisty jablka, popsala Chorvatka støet na hranici";1;"A150920_212709_zahranicni_aba"
