"";"date";"tag";"time";"article_name";"main";"article_id"
"3699";"2015-10-26";"Pøíliv uprchlíkù do Evropy";"16:54";"Ministerstvo vnitra má plán na integraci azylantù. Pomùe i Charita";1;"A151026_164541_domaci_san"
"3700";"2015-10-26";"Bezdìz";"16:54";"Ministerstvo vnitra má plán na integraci azylantù. Pomùe i Charita";0;"A151026_164541_domaci_san"
"3757";"2015-10-30";"Pøíliv uprchlíkù do Evropy";"13:54";"Neuráejte naši práci, píše ombudsmance ena z tábora pro uprchlíky";1;"A151030_135146_domaci_kop"
"3758";"2015-10-30";"Anna Šabatová";"13:54";"Neuráejte naši práci, píše ombudsmance ena z tábora pro uprchlíky";0;"A151030_135146_domaci_kop"
"3769";"2015-10-30";"Pøíliv uprchlíkù do Evropy";"13:14";"Stovky Nìmcù viní Merkelovou z vlastizrady, stínostmi zavalily policii";1;"A151030_130406_zahranicni_ert"
"3775";"2015-10-28";"Pøíliv uprchlíkù do Evropy";"12:36";"Pošlete na hranici s Èeskem armádní drony, navrhují Merkelové experti";1;"A151028_122509_zahranicni_mlb"
"3776";"2015-10-28";"Bezpilotní (robotickı)";"12:36";"Pošlete na hranici s Èeskem armádní drony, navrhují Merkelové experti";0;"A151028_122509_zahranicni_mlb"
"3841";"2015-10-29";"Pøíliv uprchlíkù do Evropy";"19:58";"Z bašty katarù je laboratoø krajní pravice, starosta poèítá muslimy";1;"A151027_161902_zahranicni_kha"
"3842";"2015-10-29";"Islám";"19:58";"Z bašty katarù je laboratoø krajní pravice, starosta poèítá muslimy";0;"A151027_161902_zahranicni_kha"
"3885";"2015-10-30";"Pøíliv uprchlíkù do Evropy";"09:27";"Bìenci v Bavorsku spí na mrazu. Kdy umøe první dítì? ptají se místní";1;"A151030_091836_zahranicni_ert"
